1331799426|2012-03-15 01:17:06|2860005755985467733|4611687631188657821|99.122.210.248|http://www.acme.com/SH55126545/VD55170364|7AAB8415-E803-3C5D-7100-E362D7F67CA7|homestead|fl|usa
1331800486|2012-03-15 01:34:46|2859997896193943381|6917530184062522013|69.76.12.213|http://www.acme.com/SH55126545/VD55177927|8D0E437E-9249-4DDA-BC4F-C1E5409E3A3B|coeur d alene|id|usa
1331857433|2012-03-15 17:23:53|2781404195155152050|6917530222178992983|67.240.15.94|http://www.acme.com/SH55126545/VD55166807|E3FEBA62-CABA-11D4-820E-00A0C9E58E2D|queensbury|ny|usa
1331856300|2012-03-15 17:05:00|2781404195155152050|6917530222178992983|67.240.15.94|http://www.acme.com/SH55126545/VD55149415|E3FEBA62-CABA-11D4-820E-00A0C9E58E2D|queensbury|ny|usa
1331800073|2012-03-15 01:27:53|2829533710344657576|6917530841727896174|98.234.107.75|http://www.acme.com/SH55126545/VD55179433|49E0D2EE-1D57-48C5-A27D-7660C78CB55C|sunnyvale|ca|usa
1331802578|2012-03-15 02:09:38|5279782221568288854|732692051711230006|75.85.165.38|http://www.acme.com/SH55126545/VD55179433|F6F8B460-4204-4C26-A32C-B93826EDCB99|san diego|ca|usa
1331831882|2012-03-15 10:18:02|2754911479663756329|6917530150775072471|71.53.206.175|http://www.acme.com/SH55126545/VD55166807|AC4D6E52-2F0B-48E2-9CA0-770B68222711|charlottesville|va|usa
1331836722|2012-03-15 11:38:42|2838741409408826824|6917530129301952401|97.96.62.161|http://www.acme.com/SH55126545/VD55179433|56C1008E-6095-48E1-A58B-9523459F295C|parrish|fl|usa
1331840579|2012-03-15 12:42:59|2829471613707461802|4611687624208293250|129.119.158.240|http://www.acme.com/SH55126545/VD55170364|CC5F240A-9B9E-4288-B7AF-91521D6F7A1C|dallas|tx|usa
1331834569|2012-03-15 11:02:49|2842838286372024450|6917530630737670784|96.241.99.50|http://www.acme.com/SH55126545/VD55179433|303AADFF-4CB8-480C-A757-213BEEB051BC|capitol heights|md|usa
1331835260|2012-03-15 11:14:20|2842838286372024450|6917530630737670784|96.241.99.50|http://www.acme.com/SH55126545/VD55179433|303AADFF-4CB8-480C-A757-213BEEB051BC|capitol heights|md|usa
1331833117|2012-03-15 10:38:37|2842464439533713489|6917530817037633367|24.187.64.39|http://www.acme.com/SH55126545/VD55179433|66D56071-EA8B-4AA6-AFD0-D2BFA1DD47EC|new brunswick|nj|usa
1331830336|2012-03-15 09:52:16|2845131895543497143|4611687197934277033|98.184.170.44|http://www.acme.com/SH55126545/VD55179433|04721673-E422-4478-AEB1-966F7F9CAB76|tulsa|ok|usa
1331834224|2012-03-15 10:57:04|5077154018254411934|720589340677243921|75.135.144.63|http://www.acme.com/SH55126545/VD55179433|FC431962-DA5F-4CA3-A7D2-B43DC7E156C6|rockford|mi|usa
1331832740|2012-03-15 10:32:20|2774434371619332727|4611687152298901138|67.191.202.209|http://www.acme.com/SH55126545/VD55177927|A2DB48C4-3923-4D27-8D37-E315AA165C74|marietta|ga|usa
1331836393|2012-03-15 11:33:13|2754911479663756329|6917530150775072471|71.53.206.175|http://www.acme.com/SH55126545/VD55170364|AC4D6E52-2F0B-48E2-9CA0-770B68222711|charlottesville|va|usa
1331857445|2012-03-15 17:24:05|2847336916720892564|4611687197399782380|69.142.74.251|http://www.acme.com/SH55126545/VD55179433|8A6915CB-2644-44E3-96DE-DC5ACAA7FDFC|ridley park|pa|usa
1331831431|2012-03-15 10:10:31|2727460795340601501|4611687587164844314|50.15.125.29|http://www.acme.com/SH55126545/VD55177927|31550A54-1620-45BD-9784-B185AEC4266B|houston|tx|usa
1331830885|2012-03-15 10:01:25|2727460795340601501|4611687587164844314|50.15.125.29|http://www.acme.com/SH55126545/VD55177927|31550A54-1620-45BD-9784-B185AEC4266B|houston|tx|usa
1331832920|2012-03-15 10:35:20|2685571738784532291|6917530559333797486|173.196.5.72|http://www.acme.com/SH55126545/VD55179433|34B7FA7C-BA82-49C8-81B7-DB81CA655AC7|los angeles|ca|usa
1331806836|2012-03-15 03:20:36|2860011818331735325|6917530726305643847|206.28.62.19|http://www.acme.com/SH55126545/VD55179433|AA2E3EC5-653B-4BF7-AE3E-C5653B4BF715|harold|ky|usa
1331834224|2012-03-15 10:57:04|2723010438275380562|4611687618303824083|24.253.61.96|http://www.acme.com/SH55126545/VD55179433|C6A93018-32BC-41DE-A8E7-B954FE134B61|las vegas|nv|usa
1331831332|2012-03-15 10:08:52|2813891746542787703|4611687633871987402|68.33.16.193|http://www.acme.com/SH55126545/VD55179433|1E81310F-3A24-4E9B-BB08-6B6D3C409949|hancock|md|usa
1331838146|2012-03-15 12:02:26|2779947670813359334|6917530194798751307|69.230.197.23|http://www.acme.com/SH55126545/VD55177927|31978DC6-CAF5-46CB-8F65-B3DBC30D3C0E|los angeles|ca|usa
1331838568|2012-03-15 12:09:28|2793568513201389445|4611687621524504483|24.4.226.156|http://www.acme.com/SH55126545/VD55177927|26A31713-6A80-4164-AA0B-43DA4DFD66C6|san jose|ca|usa
1331838940|2012-03-15 12:15:40|2858242800759445491|6917530636643232852|71.236.197.35|http://www.acme.com/SH55126545/VD55179433|9D1A8CAC-7692-4372-8FCA-FAB45E4264EC|salem|or|usa
1331834159|2012-03-15 10:55:59|2860087837104079955|6917530150238622782|134.84.139.120|http://www.acme.com/SH55126545/VD55177927|EA1B84CE-3CC1-62FB-9D0B-FBB4CAF9F1E7|minneapolis|mn|usa
1331801011|2012-03-15 01:43:31|2859353505072037100|4611687681117804532|24.167.239.208|http://www.acme.com/SH55126545/VD55173061|AD3A6D9A-4675-4BFE-9817-C3A2F334D59F|south milwaukee|wi|usa
1331838611|2012-03-15 12:10:11|2844332146863190627|4611687144783393961|174.55.131.134|http://www.acme.com/SH55126545/VD55173061|77D0D0AA-C4D4-45BD-8B81-FCC1AA47B0C4|clarks summit|pa|usa
1331859462|2012-03-15 17:57:42|2829101151302004186|6917530215204330660|71.200.5.78|http://www.acme.com/SH55126545/VD55179433|D0FE7D26-F35D-4AD2-B3C9-E4BC536D7751|milford|de|usa
1331878252|2012-03-15 23:10:52|2860184452393410037|6917530174402833478|74.240.132.6|http://www.acme.com/SH55126545/VD55170364|632959ED-DE61-43E4-A9BC-0F8E1AA6B070|slidell|la|usa
1331840918|2012-03-15 12:48:38|2825279540942996413|4611687500191161381|67.6.176.68|http://www.acme.com/SH55126545/VD55179433|5A084276-BB35-4B04-BC7F-C6DEE4D32778|denver|co|usa
1331831078|2012-03-15 10:04:38|2860077494822842948|4611687184512754014|74.190.188.100|http://www.acme.com/SH55126545/VD55170364|CEB1C0DA-4EA2-4080-B1C0-DA4EA28080F2|atlanta|ga|usa
1331838777|2012-03-15 12:12:57|2826880039029648976|6917530135742743924|216.96.254.112|http://www.acme.com/SH55126545/VD55179433|6AD578C4-9EE1-4AD5-83B5-9327CBC13869|knoxville|tn|usa
1331795149|2012-03-15 00:05:49|2696828019138920671|4611687715477978410|108.18.57.30|http://www.acme.com/SH55126545/VD55170364|F4DAF5ED-6ECD-404F-9EA5-BA67F501FCD3|alexandria|va|usa
1331830869|2012-03-15 10:01:09|2827095358625099792|6917530216276438387|152.14.218.122|http://www.acme.com/SH55126545/VD55173061|A373B6D5-AC87-498B-949C-9A0ED6ABA791|raleigh|nc|usa
1331839908|2012-03-15 12:31:48|2834149713559756533|6917530145412251320|76.89.18.233|http://www.acme.com/SH55126545/VD55170364|12CBA6D0-CEF1-40F4-8BA6-D0CEF1E0F4DB|bridgeport|wv|usa
1331834017|2012-03-15 10:53:37|2859909035468064671|6917530130378855910|24.27.26.169|http://www.acme.com/SH55126545/VD55149415|5D0F56A0-4575-454F-B79C-9D5BD0A1BB65|austin|tx|usa
1331833583|2012-03-15 10:46:23|2859909035468064671|6917530130378855910|24.27.26.169|http://www.acme.com/SH55126545/VD55149415|5D0F56A0-4575-454F-B79C-9D5BD0A1BB65|austin|tx|usa
1331831172|2012-03-15 10:06:12|2689238981577847386|4611687555488826435|98.232.6.38|http://www.acme.com/SH55126545/VD55179433|E0671132-EB5A-4BAE-AE9D-4FBC7E89C81C|kirkland|wa|usa
1331794998|2012-03-15 00:03:18|2791336904028890498|4611687719234932617|76.21.75.224|http://www.acme.com/SH55126545/VD55179433|604601A2-7DB5-40A3-AF01-296C0C341077|greenbrae|ca|usa
1331834095|2012-03-15 10:54:55|2801269771815229614|6917530817575205373|74.108.19.130|http://www.acme.com/SH55126554/VD55147564|8F6FF8E4-6A67-4598-BF8E-56CBC834EB96|williston park|ny|usa
1331856488|2012-03-15 17:08:08|2856226998661297728|4611687677895425544|68.205.246.127|http://www.acme.com/SH55126545/VD55179433|4A65BFCA-D568-2D3B-6C18-A7E14E787669|winter park|fl|usa
1331796930|2012-03-15 00:35:30|2860007074539047141|6917530131447872931|74.94.98.177|http://www.acme.com/SH55126545/VD55179433|01672879-35CB-6EA6-2EB5-A6C3ABC9386C|ft wayne|in|usa
